resting_heart_rate,hrv_ms,sleep_hours,deep_sleep_pct,rem_sleep_pct,steps,active_minutes,stress_score,spo2_pct,body_temp_deviation,active_calories,readiness_score,readiness_label
83.84201836003217,15.0,4.470367673037851,6.087907013307133,13.026143429437152,2871,23,81.91086087528862,93.33107546172042,0.6663800489657727,305.96958975620225,24.153550916806992,High Risk of Burnout
82.99684367846999,28.654436913959188,4.009125318917147,14.016612546113127,14.759451548746398,3763,4,81.98071940521807,93.75849831065776,0.8776233897471551,239.92261648008446,27.269207102941603,High Risk of Burnout
76.98283089577498,21.446580309021748,4.387684969714056,7.856528354501332,13.679559484858089,3013,9,95.71606160424261,94.77824397674071,1.183461378806294,212.00346236462374,22.864986280032777,High Risk of Burnout
82.03678870261136,23.19980663210328,4.3195928068895935,5.688721279659835,12.600680574390262,2986,2,83.4561347414666,94.21346615867519,0.7865224896133246,177.31516129293152,24.94080125127818,High Risk of Burnout
82.05637212745509,22.571567259538682,5.089142579035553,8.005260933719475,12.744741202898824,2198,21,96.17279327440139,,0.7967355510231198,249.46288407868735,26.771989718870746,High Risk of Burnout
50.65296582777721,77.62383319500508,9.102331441851822,26.60406862965984,26.952895698251524,7666,61,27.325023804484356,98.63601054909675,0.23017231526917722,763.8816034930082,70.644967996055,Optimal Readiness
87.49392282555006,28.21895012940788,3.2310904244488,8.195379954494555,13.823690013337547,6041,6,94.02574739529938,93.41553894539896,1.310149118947449,295.79416915493994,18.888454692482444,High Risk of Burnout
85.14399373350597,25.887773664189552,5.4008631002814935,9.525283975743381,15.217770817860314,3275,25,75.71063024676094,94.3635464689395,1.2314070815984293,402.38542427799086,27.606048370546752,High Risk of Burnout
73.05851486020572,19.07793476912394,4.434009097938324,7.454332538222072,12.765244254686184,3014,31,87.1931229361384,93.99629288435798,1.1143018683866888,320.23230166567845,24.208506550748908,High Risk of Burnout
81.62746781071428,15.844661874025105,4.264418555153623,7.77678970759083,12.293725254816573,1863,18,71.30670074785336,94.78185507284647,0.9431656350301487,197.2082714767821,25.54435163097799,High Risk of Burnout
83.05404227495067,17.663616558136347,4.476852399046763,11.166523552588608,15.337442435158671,3571,13,82.68879186142594,93.03758022256277,1.1947158266889573,298.0907858160537,23.61842891626334,High Risk of Burnout
59.59676029255879,63.27625175671311,7.424572504278673,21.045230226445426,19.041399539434728,18588,97,38.327746614568795,98.79367637287389,0.32558544047491583,1490.8176544319979,58.500646475863185,Moderate Strain
82.72887147597434,31.901698854114848,4.048572898948963,6.727249666592286,12.790607309326372,3057,14,71.81381009077536,93.1598092286133,1.263577544907836,232.62168150680859,24.869244427581723,High Risk of Burnout
80.69960926506123,24.92059699164085,3.7068703568357764,11.221355368108185,12.847888255417205,2630,13,81.61286693430716,92.97173761102134,1.5083112082798422,250.50155593204485,21.836708063465128,High Risk of Burnout
63.573292833367546,98.6936212267047,7.668681106679341,29.539317394528247,26.283319695957555,11931,42,27.97348908401218,97.06482627741218,0.15107358008950036,820.4171808517973,69.27206050655883,Optimal Readiness
49.18137723598013,92.43213386929389,8.619291355662842,27.37564942818238,25.679357721053105,8761,76,20.13815376769058,98.30958970465448,-0.09805187109561284,949.6525181990464,73.96588932498612,Optimal Readiness
56.85785475477178,86.59855022072992,7.912553232862695,28.71774059233345,26.913046100372274,8903,60,12.330595845383034,99.06752178621049,0.2121280932496635,803.3809965547932,71.78125580832156,Optimal Readiness
57.292122434247936,113.78628835081209,8.34512246348996,31.302878904995712,29.248706719741005,11367,60,,98.56149078529492,-0.1935842132919328,928.4775182120609,73.58214745093714,Optimal Readiness
78.72241594493521,15.0,3.1875940411488024,6.844512130139313,11.248748764178929,3938,0,85.16118318110148,95.54992003342784,1.7299257643987969,246.36813577087844,17.60077764928612,High Risk of Burnout
52.435235341190854,97.82737469730279,7.410392670938174,23.154604552283473,28.231542299542284,11196,64,17.008270495033294,98.28213000330666,-0.17654431691549521,891.9561542684219,71.02612290530965,Optimal Readiness
89.30034095498767,26.366683377774834,4.7884497959462164,13.062317426146462,16.303364910059372,2983,19,86.63328038804134,94.58127532860833,0.5611406733996347,287.3786743392618,28.704745874312124,High Risk of Burnout
51.722261505516904,88.23105643115926,9.014414450234872,28.293949460412687,23.78684579852264,8411,58,17.364587507462556,98.80008581986833,-0.21001060847745137,866.6267326346683,73.75890405550219,Optimal Readiness
77.06991504216987,20.55361688423806,4.660700848751977,8.955382922175138,12.543066027467896,2282,16,86.11588219146256,93.36721563070986,1.1795771070741208,229.35477793272102,24.175964436769334,High Risk of Burnout
61.04879577793392,53.46635913555958,7.634153196507193,18.965454735770066,23.076025054631923,16852,130,45.771130102119926,98.2776378013141,0.3231193477359816,1705.3612646015708,55.680242059868476,Moderate Strain
93.0919784137993,18.556825784704806,5.12229142442855,8.738849085409658,14.888329308614232,3917,28,78.496872080931,92.85331156389887,1.0806807378125878,372.2668890853804,23.78802118813823,High Risk of Burnout
51.904918960486555,112.04605097587826,8.096442719491296,31.001746954128933,29.4238879707728,10826,47,19.806964378088406,98.7425277191664,0.17723515746287194,837.8405412734501,77.13287563787497,Optimal Readiness
49.99389764057082,90.3475812807682,8.389029298881121,23.012524035892977,30.067455419833,8538,78,17.629230269917944,99.75876360347947,-0.252700136583958,943.8366577980848,72.71127919936066,Optimal Readiness
50.98903673783053,84.26471237336595,8.832288763015967,30.685114942228346,28.775310851747673,8175,54,26.86479187355026,98.22125135313063,-0.06291521289878259,741.1110256128991,73.25747941746437,Optimal Readiness
55.010972607878514,62.63477407805421,6.4211584666600645,21.435116714839797,20.48589518237387,24775,131,43.65711549422855,97.8754724531933,0.383702911831411,2056.321855144158,55.8362435765507,Moderate Strain
51.02808765089988,61.74360337705481,6.760130614814326,18.984680103918325,15.452370120132166,22132,82,36.52010256685002,97.54612412602157,0.39915311460310204,1567.4675397203257,56.46714826799517,Moderate Strain
59.819222792462575,43.76480855594224,6.888653544440077,19.577954597944075,19.317100971741983,16738,93,47.54252168240738,96.50443584894519,0.19802120942687343,1383.7042667184908,51.8263133032782,Moderate Strain
57.935882048317175,56.41903625763228,6.586344770828567,18.467524348677152,17.95533136343651,21372,132,41.92672769172276,96.22203940303477,0.18622460496052617,1879.3696696951824,53.8677810295623,Moderate Strain
80.9279146743521,25.368072905828527,3.68419093164526,9.734399597550777,11.265808949273453,1759,18,75.35911737918019,93.36275028952107,1.713481639409308,169.48684798349666,21.282848460016616,High Risk of Burnout
67.86577905923585,15.0,3.9373934373737205,5.267508130300821,12.483047744487767,2344,23,74.38155629752688,93.1877238922054,1.4005611240623266,270.8787455153732,22.78072422368789,High Risk of Burnout
55.91709597932145,57.49141168651103,7.00472950549522,18.158493839765146,21.285981269618432,20138,105,49.54350895917787,96.27882697797577,0.21391446023985683,1682.287446147078,54.38954949572265,Moderate Strain
62.078488979788794,54.01092883369239,7.3260285118316695,17.3506319210859,19.551394931584667,15810,110,29.1623599216175,97.1793041071108,0.29858741908983405,1511.9597471348638,56.057373503319205,Moderate Strain
43.18479922318633,,9.466063947903216,31.680799671652924,27.31038136771796,12132,69,21.78504652776122,98.7359842300032,-0.03466042161865204,1053.045060417366,72.64327933489614,Optimal Readiness
51.960136793416915,97.50059369537063,8.113699297875288,30.401228575683046,26.972324507811525,11274,51,11.86490177219643,98.73725259123282,-0.31490343966285383,815.0429454773182,74.71391137511146,Optimal Readiness
55.40976485647482,98.2046031904311,7.754420435847239,21.544553796012085,28.677881000939223,9723,54,19.703096862322187,97.82350234062818,0.1980621014675751,881.3314660509259,70.17258537248759,Optimal Readiness
57.7423001011034,50.850031847330285,7.112869639435718,17.898388197364756,19.45561522439124,20781,139,,97.9364680591781,0.494097691922676,1888.0244061310373,53.40660205756366,Moderate Strain
64.39753774000805,74.67770336984813,7.453942975454498,20.147299947077606,19.69494341356671,15255,98,52.19747079743589,97.36484254819537,0.28475219653588046,1474.6361214165374,56.908049900552435,Moderate Strain
60.474055772596245,49.635764114607575,6.829596899476906,18.09134426860302,24.072122363419055,14168,116,38.790326347642576,97.428527858776,0.23657943348520682,1379.689062894869,54.409259536055075,Moderate Strain
48.76713557878737,113.04077962120581,7.507143986946878,30.17528736054399,26.22573870042097,8815,73,25.318894938275257,98.75241977861108,-0.03315636953055758,874.8151532557035,75.79946255528847,Optimal Readiness
57.01766448946012,82.90296426899116,9.312578751164963,29.547817653112297,26.73144167562739,9976,55,28.445908076293367,98.67834656402808,-0.18437753967006243,870.0309356029743,71.79349939780933,Optimal Readiness
68.16862139168097,,7.527277522540092,14.698809925569314,19.48799196108679,17554,163,44.646270452305885,96.83287167564461,0.1596085403409756,2076.04236578214,53.46520885657767,Moderate Strain
47.693578993358685,86.81618902402641,8.629185912237926,30.12491154160319,29.887264006937627,8681,48,26.50659672704386,98.22481681833935,0.08501575892762693,655.6990634913838,73.75263915491202,Optimal Readiness
50.911593983863895,92.75754027006369,8.4824811288784,26.550816844949683,26.358664748885616,8824,40,16.03682395099088,98.52661527850937,0.11347325314741476,672.0542347945451,73.95471571927298,Optimal Readiness
86.03880215339781,26.497794541246012,3.585031158920607,5.726396271378417,15.017675760417683,3524,33,79.50302629526165,94.1180979401429,1.1486257077940327,406.19394668214034,22.383942271086745,High Risk of Burnout
85.78851163763444,19.293092569303674,4.432530754579572,5.0,12.005361739261918,2544,16,84.3019972015406,,0.3743673598791739,196.5506146533086,27.16380146577545,High Risk of Burnout
50.88268607337075,80.33446629329666,7.807260304400764,24.462880626520594,22.576276177340986,9502,45,25.618568109693,98.21274485708699,-0.1555599110354994,728.8322395121028,67.54078677017017,Optimal Readiness
58.388324478942124,97.66560525960455,8.51972681015839,28.80137995303445,28.213446118272365,8879,61,22.20828249251537,98.12198501227967,-0.11085429870348494,846.0550206245957,73.3972476268295,Optimal Readiness
62.83785052900495,,5.987747195174145,19.096429440893683,19.994262492658088,18900,122,28.678997629567647,96.79496350873112,0.437354814100671,1687.6064204292038,53.46250836981727,Moderate Strain
54.51920593417675,60.37969642494253,7.103334711929004,21.67017319742638,19.748167964630795,15687,129,42.50585717210481,,0.33606101026750057,1566.8222057229004,57.11726919213206,Moderate Strain
48.88650240089703,75.0684687978081,6.992976584933262,32.02135133806944,29.844739723397016,9272,51,29.819668223896382,98.86336373957879,-0.025538737019385825,801.4161744179221,68.84255867389975,Optimal Readiness
67.79919983194172,65.78980984681894,6.560320705716288,17.759728688090675,21.56246098443721,21939,126,43.63838301825534,98.23678311751432,0.6115810864636714,1840.0086825209514,52.66839157889162,Moderate Strain
88.39254834158548,21.02347151153009,4.179121145751044,9.24603734705351,12.892621460659182,2179,22,66.13551337173053,92.85765878252096,0.8475477623265407,323.1183385067012,25.899281177949764,High Risk of Burnout
57.65356506505678,50.99326074803912,7.234755067233873,17.36473831001323,20.229013518175282,20708,131,48.2416137694886,97.29346066713605,0.38405370581131226,1871.9046727741588,52.970454953208424,Moderate Strain
61.07037759525615,,8.295310399160412,17.8941419026429,19.88644245431327,18441,82,38.040283592874395,96.77507716076822,0.4907520511622707,1302.3735171031767,56.52447469212614,Moderate Strain
52.17631775985864,110.94983036158918,7.642991234597444,28.856662224572972,28.485364836719445,8087,77,33.3426441109347,99.60961728483183,-0.15447177728127676,970.5234949145026,73.73030211447843,Optimal Readiness
58.5697512148241,50.26638487437872,6.422797851781484,16.65293823249402,21.07942764343927,19520,101,39.06926658289794,98.10392821436687,0.15889241054430778,1541.7706221333217,53.83004235984449,Moderate Strain
70.13907058631446,15.88512518998218,3.885314807476183,10.942688569082963,14.958374073715785,2656,38,81.95702750045722,93.03035251266067,1.0307407666406194,387.7173520081959,25.050059611180806,High Risk of Burnout
50.54153125103362,84.1482004987471,7.784045204361116,24.641147700132965,26.016727628735904,7303,55,15.692140530163933,98.98127707517087,-0.08264727053073744,754.1650641634783,70.96512344563581,Optimal Readiness
48.037396307836495,72.90950922402025,8.23461058130876,27.686652344387586,27.211788906230467,9622,55,17.71191593805741,97.39486133622529,0.0778306770660183,841.4250551085734,70.41681793607006,Optimal Readiness
65.48161431040161,62.080994890000596,6.591937053939972,18.153622669198267,19.568974029029544,18360,111,52.04957951530946,,0.2769623342447042,1592.2912303238775,52.34194625875218,Moderate Strain
60.897308854217314,59.40920361510154,6.48263194236518,14.556562826134853,23.48685655620585,15759,130,42.65033140033985,96.8019145294221,0.30036070127128284,1603.9572740237722,52.940019561017856,Moderate Strain
58.78120014285412,90.10309552374139,7.7162310737616995,27.15601732864536,25.834482684776837,8387,58,22.30996586110648,98.12027183506912,-0.08559606453001692,825.4995855995375,69.69762716030814,Optimal Readiness
64.50842522584394,57.171305172753755,6.938366509259729,19.17534844211695,20.74518625522008,16727,102,35.902932411887214,98.215374208542,0.5537427789153141,1454.092637693446,54.29454591994275,Moderate Strain
61.1120200262063,43.98098323887203,6.469647759799576,,17.4117129776028,17204,126,33.05181212630694,98.10815883681389,0.30932747331319316,1743.4331317576814,52.72198840386637,Moderate Strain
57.911588016974335,56.43371783225135,6.568206514731695,13.175296598139337,22.438337332710873,18135,117,36.75122211195487,97.65335009377637,0.20846308766418442,1656.5405157823836,54.34564205177165,Moderate Strain
66.81953467037931,63.37911470089106,6.311361087532205,,20.34692829493086,15734,129,31.189676778412526,96.81544281511316,0.13312527754097567,1622.8600466032271,55.60728371704925,Moderate Strain
83.20443124455034,20.67477040998444,3.806065925436025,9.97257460948179,11.62207531221545,3352,3,78.5006711138921,93.12100750505435,1.6663576963875917,186.3558516367405,20.137578646856948,High Risk of Burnout
48.73335383713144,85.93540481176012,7.961018738258951,29.503282509819535,24.33937274852202,7273,46,23.07085998331234,99.81773388529167,-0.16291894487721145,605.9255478459905,71.99266995954925,Optimal Readiness
48.99891561420603,92.02977637338195,8.77532248757606,27.888889608854765,24.70241192968269,8637,56,14.629337012405424,97.92004726540881,0.18036768719746082,705.9847634009583,74.48135345108224,Optimal Readiness
89.19021141624076,16.427929688009396,4.052710462153326,5.0,12.699675000262516,5276,17,77.57925491487568,94.28373579667712,0.9495059963610628,382.7904718955132,21.983026901739315,High Risk of Burnout
80.3419882297347,30.445659177187224,4.291435444630744,,13.520086024362925,4139,41,83.39620765032377,,0.8832209655795568,530.519307164806,31.410789966256715,High Risk of Burnout
57.59787455717289,104.12497587373157,8.193779189773613,29.221156861373604,28.385837246063222,9299,71,15.702067006540354,99.13233493137753,-0.33306315134026887,872.540304285257,74.44112008976744,Optimal Readiness
47.17538269709948,88.29293783274093,9.939344990958226,20.40913743176101,28.144114883428287,8825,58,27.761828777688823,98.7102221298318,-0.0672814254791792,833.8389113012587,73.9327608384866,Optimal Readiness
44.990744686038596,111.14504055385973,7.699896561088662,,26.474218341583466,11115,50,22.28160941236222,98.62456201084038,0.11576942658534917,869.8043198233494,73.30206136691453,Optimal Readiness
78.92123652181431,20.995851804520427,4.420913213825373,5.633235733914349,13.120479358937818,1553,48,91.82067880929928,95.37763769072727,0.8300426085094197,422.70219916320127,24.47202584211836,High Risk of Burnout
57.897200603606436,111.58590789245032,8.244274914081524,27.734911122383995,26.83312406041928,9762,78,19.641683457631594,99.00379831865871,-0.15963300102260233,1015.1901018469315,75.305402679266,Optimal Readiness
65.72575432142409,53.44681441061973,8.299058290232896,17.33494989536767,19.745158531147254,15898,128,55.33330607382018,98.40664495086875,0.22145475231483647,1695.0905562066625,54.47951401590725,Moderate Strain
64.52143926692136,54.593955162787275,5.8151719306387415,20.382474596211594,22.12757575001383,19668,119,46.5328171871418,98.34157430235283,0.28676681309071306,1705.751102425302,51.86870443280809,Moderate Strain
75.68602318238082,25.55269818957102,4.626237083464721,10.954526740606244,12.425501178274814,3528,16,57.94491804045198,93.64450590646767,1.2788899356383638,225.77336666287627,29.590108373984183,High Risk of Burnout
85.59453855558286,19.789506551393057,5.426338645742956,10.11079772130348,11.792872279421292,2660,16,84.48201615214867,92.97017747047765,0.8049650709566087,201.73547880716055,26.365489857760853,High Risk of Burnout
51.04830660958196,102.69011433520411,9.3458563614152,25.354376046316847,26.440479663008333,7137,54,,99.14610888679461,0.4669365301565761,732.1666162017218,71.68308330039524,Optimal Readiness
44.60739004816286,65.34026599847253,8.379160890041426,26.19336381891466,25.3551601352356,12640,63,30.258978700117225,99.0594609225728,0.055531783491261144,1017.3523603332447,68.3979398856978,Optimal Readiness
56.877725635611796,89.94818623015685,8.240569967539725,27.186629196872293,27.38717982273509,10386,50,14.204701819325054,98.35779281799242,0.09831057447753555,777.9434484625475,72.58296506419595,Optimal Readiness
80.9872915755043,25.226179239471183,3.8193654973286684,7.817568761515252,14.057722988407265,3433,14,83.21620062402462,93.21868031714477,1.4628594203408807,246.49921789090322,21.384609575946506,High Risk of Burnout
44.87625906893272,101.8471840231179,9.999589251028304,25.12168228982956,24.382359201761776,8529,68,,98.97015379887917,0.3112597559022812,839.5033683109114,74.26311821332236,Optimal Readiness
64.158158148188,68.16852260805626,6.69699580764513,14.958238247255952,21.940965992258214,25060,111,45.70641208187385,96.93345732064358,0.3637616679256512,1928.6963938092877,53.48729992052312,Moderate Strain
47.22229779699787,100.10549074141957,8.239016793535763,23.86114550563321,30.438755812414595,10908,23,31.843687380929723,98.67148197207683,0.13306196646694304,609.679332177586,72.70489235578846,Optimal Readiness
83.09368134122722,18.423767318115928,4.821746122652371,6.763536121287937,14.424550576416804,2845,23,96.46358517677024,90.96638867908473,1.5070185472136364,283.9738537357732,18.405304886107682,High Risk of Burnout
61.93347682310682,60.933971263138055,7.0986729856506665,16.233433283705118,19.74192427759278,15975,90,36.44956465678542,96.96557428768362,0.43019313575588825,1396.4962512987797,54.61176991879861,Moderate Strain
53.08229294790988,83.25952666861961,7.541137914294645,26.952049611645407,28.58125119832554,11527,30,17.030822362208593,99.31334376142621,-0.007482023119217655,688.8807480060667,71.2551695078202,Optimal Readiness
54.93428546900135,114.11823951967276,9.643402072610767,33.61989332865264,27.044931785624094,9614,53,33.38660210047586,98.68460599204067,0.05343791830591253,806.215716968701,79.15744857431746,Optimal Readiness
55.4302572999922,99.52654250077426,7.727754143994822,27.14198733435967,26.87561796600138,9322,71,24.774901744401124,97.99340557769015,0.03578324306606087,940.2420109209291,71.81131416455331,Optimal Readiness
61.03147310097519,48.001437283285085,7.374382893556119,18.992893251601576,21.710676391180275,16878,100,45.8767310307142,97.17530189934584,0.08213147245757874,1508.1580883570377,54.681841785840525,Moderate Strain
50.77305941998565,63.18836229928385,8.9163280391657,30.521860079513658,26.531960281786038,9828,53,21.147120778356722,99.09182590354357,-0.1284254760992625,845.7951813927781,70.55409617421162,Optimal Readiness
53.50773671166806,96.55065418370273,8.755472701726358,35.0,25.97357286705683,10002,58,26.40782527275598,98.27639464962881,-0.04644745709820918,838.9698005297004,75.73635103192521,Optimal Readiness
86.62030065350551,25.993564008951722,3.0,8.384845220872512,14.853914803342155,1572,9,71.66075708201207,92.89885249658644,0.816555652927484,100.0,23.94740287275034,High Risk of Burnout
62.67083207997922,51.62309147020015,6.663196563914169,14.792892149728527,23.45771310040112,18551,122,36.57332296531605,97.38655652857422,0.2257075957824629,1683.9954085266245,53.363420399462754,Moderate Strain
76.84360473509679,25.344024672196156,4.016261935824273,8.5056567755112,12.761007133735973,4692,15,83.11195085571818,92.97066218721149,1.2764710383545177,294.81649262297174,23.339987631877086,High Risk of Burnout
76.27336824225422,24.176857085443196,3.6925622283779496,8.006247745316944,12.519063285539783,4033,28,97.33415281761876,93.11494920585392,1.0892727066879457,389.24321801119174,21.26367789785478,High Risk of Burnout
48.25756731721723,98.34825830924407,9.149488089656867,26.371978600797934,27.542990621651295,11772,53,21.44893141399027,98.86534321375278,0.03170948512059883,943.5411293019815,76.60289712938072,Optimal Readiness
58.53571377141214,115.02825830347271,9.462994769318133,32.23666166624629,27.101775403712036,8672,29,20.904586153722754,99.48301583936257,0.01929261756074498,538.5407429085474,80.38817706255696,Optimal Readiness
75.3758461991657,,4.399200015608837,8.614787122478388,12.891283420608948,5948,33,66.1860549528065,,1.4844486197760238,496.95486500729186,33.51367235448352,High Risk of Burnout
80.95439779319845,26.207098799464752,5.783894195053674,9.037581022615882,15.40298898192012,3089,25,79.89571900693552,93.2490845182056,0.6448238418283685,364.8295592205624,30.790554610205675,High Risk of Burnout
63.36210698326805,50.149392507860284,6.705297494095844,19.89168166475526,21.773172459810386,15435,111,32.49957466579968,97.9277496335774,0.339643465544164,1560.9520041447831,54.61842948304216,Moderate Strain
91.09669708213026,24.161324053856266,4.815038269829603,7.482669596914455,14.249418164237563,2754,48,64.74114033112261,92.44566518302611,1.2575433976364816,550.6438549871035,24.939582209866327,High Risk of Burnout
48.501372460037075,97.35825403641765,8.353683719899783,29.563367285138014,27.964497905361313,8206,56,22.295849989121336,99.00586319939394,-0.018501609606916568,799.7534048746315,75.72063870519226,Optimal Readiness
85.09396378050036,22.03885194327988,4.659128134776234,8.767858379759033,14.380764362598518,3162,0,66.81822293550829,93.33598235823932,1.2896069670851065,100.0,25.62071851444114,High Risk of Burnout
52.458803882677515,77.2569650506419,9.550531853444017,25.796225269605852,26.721107448638,9420,57,17.107746230103274,98.2669918370193,-0.08495918868220849,760.9489373288985,73.02682407104027,Optimal Readiness
89.18307118877148,24.112501941227197,5.259134267400102,12.725738242800354,13.023862987599447,3333,16,84.4606160609664,95.73258582576094,1.2617124490258278,275.03413863126593,26.163216842032558,High Risk of Burnout
75.95136095943744,23.513270155536336,3.9303304506497496,,14.050893095915692,3209,9,66.37689991961732,93.90956801814833,1.5053266839011006,256.2239138489271,27.989063249818933,High Risk of Burnout
60.9016527382452,53.73527678387333,5.894866419072286,15.037323152481516,19.126409530081233,18074,127,45.290861049211514,97.13555857540639,0.18778217380380052,1811.0018078615733,50.6172039041236,Moderate Strain
49.188562353795135,104.06469470990908,8.638537548423853,27.63475747485015,26.612347722454395,9491,67,24.85258409515974,98.15252553421855,-0.13692163789447695,953.4897468646126,75.1708178684299,Optimal Readiness
59.61562038634828,82.98055988126102,9.579476966797513,29.054344622624747,24.486986211441486,7572,61,,99.01402148814553,-0.09860588309920866,748.0697823994234,70.01065444498326,Optimal Readiness
53.554537827990025,87.52231368290283,7.680920881758448,26.06131807046859,29.119872768093245,8177,48,18.852025557599184,97.27826769828644,-0.39372255845611676,695.4292914036982,68.77867107066173,Optimal Readiness
69.99735470056895,48.6377543488258,6.585152332292409,20.19629129327444,20.640760557188734,23194,134,48.40945411190546,98.66559966778064,0.4288776907076364,2022.368008683384,50.471842917752255,Moderate Strain
47.09245674476024,102.46171954660636,9.349168389985428,25.772588242905854,24.825508122274396,8263,44,11.373588681471453,97.28692081602283,-0.3480473397345635,698.8673904910163,76.47959448771704,Optimal Readiness
80.40502980611805,28.358622120920682,4.3039222945749955,12.524946329739224,14.609677040199063,3655,10,71.8021508222691,93.66836204417893,1.1466738407691917,165.8732316251129,27.9549121753078,High Risk of Burnout
44.8206892441028,88.25039868926879,8.926396684635025,33.08515312129226,26.025542871772895,7880,44,19.014574969688756,98.18576121833715,-0.1462209863884263,668.590179131674,76.18203635338911,Optimal Readiness
76.28105497146944,26.465978442449394,4.386849343864973,7.37566105654734,13.232869078087418,3777,28,72.2116463088961,93.35193692138344,1.0126508688720977,421.65903388200024,27.28213214695247,High Risk of Burnout
52.93227157384714,106.79229180734617,8.112488230804404,24.79659123526242,25.09212116120671,9513,39,21.04382660712456,98.2916186266253,0.00510121443422202,698.9481820511385,74.17741219341255,Optimal Readiness
73.62336652926409,52.2082821562577,6.600177428567743,19.310614461847525,16.790834402469336,15942,119,46.45499777894516,97.21713328171732,-0.014868343546392604,1632.9936573566556,51.329839883561576,Moderate Strain
78.59912009318596,23.499136156066218,3.905766740540675,8.431624235690443,11.742129010777747,3704,24,80.591276591214,93.16653797906552,0.8795144369493868,260.27810253528094,24.803837866828072,High Risk of Burnout
